,Unnamed: 0,Observation, Year, Month, Day, Date, Latitude, Longitude, Zonal Winds, Meridional Winds, Humidity, Air Temp, Sea Surface Temp,Outlier
1696,52880,52881,92,7,15,920715,2,-155.03,-5.9,3.8,80.1,27.44,28.21,0
1697,131861,131862,93,1,12,930112,-4.99,156.01,-1.1,-1.3,75,28.7,29.02,0
1698,112616,112617,92,12,11,921211,5.05,164.99,-3.7,-4,85.9,27.81,29.14,0
1699,49994,49995,94,5,27,940527,1.95,-140.01,-2.4,1.5,77.2,27.37,28.3,0
1700,164734,164735,92,3,15,920315,-8.26,-154.96,-6,-0.9,79.3,29.24,29.92,0
1701,92262,92263,95,10,3,951003,-1.99,-95.01,-4.7,3.2,89.4,20.02,19.86,0
1702,8417,8418,93,5,1,930501,0,-125,-1.9,0.1,85.6,27.63,27.93,0
1703,108771,108772,92,4,12,920412,4.99,156.02,-3.7,-4.4,80.9,28.17,28.58,0
1704,29126,29127,94,12,13,941213,-0.03,-170.02,-5.1,0.1,80.9,29.5,30.11,0
1705,139568,139569,94,12,18,941218,-4.98,-179.94,2,-3.7,84.9,29.53,30.09,0
1706,138184,138185,96,6,2,960602,-5,-170.03,-2.1,-0.1,70.7,28.08,29.22,0
1707,50312,50313,95,4,10,950410,2.01,-139.98,-6.4,2.6,80.9,26.91,27.9,0
1708,151151,151152,95,8,27,950827,8.04,156.03,-4.1,2.5,84.4,27.57,29.82,0
1709,32752,32753,96,7,28,960728,0,-179.9,-4.3,-0.1,74.8,27.82,28.67,0
1710,150893,150894,98,6,10,980610,7.98,-155,-7.5,-5.6,77.7,28.02,28.24,0
1711,126162,126163,91,2,25,910225,-5.01,-139.98,-8,-1,82.4,27.22,26.86,0
1712,147783,147784,94,9,8,940908,8.12,-124.92,-1.1,5.4,76.1,27.05,27.79,0
1713,95884,95885,94,2,17,940217,5.02,-109.98,-7.4,-3.7,86.8,27.83,27.74,0
1714,26429,26430,92,7,30,920730,0.05,169.99,-1.1,0.2,73.8,28.09,30.24,0
1715,171651,171652,94,7,31,940731,-8.01,-179.94,-3.4,0.2,84.5,28.14,29.38,0
1716,103223,103224,97,8,21,970821,4.91,-139.84,-2.2,0.3,79.2,28.48,29.62,0
1717,18946,18947,96,9,30,960930,0,-154.99,-6.8,0.2,84.3,24.87,25.31,0
1718,74184,74185,97,6,20,970620,-2.05,-124.91,-6.8,2.3,76.8,27.91,28.16,0
1719,131935,131936,93,3,27,930327,-5,156.02,-0.5,-1.6,75,28.59,29.54,0
1720,96754,96755,96,7,21,960721,4.97,-109.94,-2.3,4.1,76.9,25.03,26.07,0
1721,71567,71568,96,7,18,960718,-2,-110.01,-6.6,1,86,23.33,23.22,0
1722,64355,64356,97,7,20,970720,1.99,-169.93,-1.2,-0.1,82.4,28.43,29.75,0
1723,91430,91431,93,6,23,930623,-1.99,-94.96,-2.3,2.8,84.3,24.56,24.27,0
1724,124618,124619,93,4,13,930413,-5.04,-124.9,-3.5,-0.3,84,27.89,28.65,0
1725,162348,162349,97,8,31,970831,-8.05,-109.93,-5.7,3.8,74.2,25.37,25.98,0
1726,19127,19128,97,3,30,970330,-0.01,-155.01,-5.6,-1.3,83.3,26.45,26.57,0
1727,73611,73612,95,11,25,951125,-2,-124.95,-5.9,1.8,89.4,23.72,23.48,0
1728,133288,133289,97,8,14,970814,-5.01,156,0.8,-0.1,77.5,27.45,28.06,0
1729,72573,72574,93,1,21,930121,-2.01,-124.9,-7.3,-1.4,81.3,24.99,25.01,0
1730,164330,164331,97,5,15,970515,-7.96,-125.02,-8.1,2.3,79,27.4,27.77,0
1731,169522,169523,93,5,4,930504,-8,-170.03,-4.7,-0.1,80.1,29.46,30.15,0
1732,148887,148888,97,9,16,970916,8.03,-125.01,2.7,4.7,82.2,27.04,28.6,0
1733,175710,175711,91,12,20,911220,8.99,-140.26,-5,-5.6,85.9,27.52,27.18,0
1734,153886,153887,95,1,5,950105,8.04,165.07,-8.6,-4.6,75.7,28.1,27.98,0
1735,73237,73238,94,11,16,941116,-2.09,-124.88,-7.3,1.8,82.2,25.43,25.29,0
1736,42662,42663,95,3,26,950326,2.04,-110.1,-3.6,-1.2,81.1,27.42,28.28,0
1737,167240,167241,92,9,25,920925,-7.98,164.98,-7.2,4.1,85.5,27.76,28.79,0
1738,26377,26378,92,6,8,920608,0.05,169.99,-3.5,1,77,28.57,29.41,0
1739,154567,154568,97,5,17,970517,8.01,165.01,0,2.8,86,27.56,29.35,0
1740,55735,55736,94,9,2,940902,2.02,156.01,4.4,0.4,85.4,27.87,28.43,0
1741,14704,14705,97,5,12,970512,0.02,-139.93,-4.3,-1.2,84.7,27.34,28.22,0
1742,65635,65636,95,10,31,951031,1.99,-179.87,-6.5,1,73.3,27.64,28.66,0
1743,85359,85360,93,10,17,931017,-1.95,164.39,2.3,0.2,81.6,28.27,29.85,0
1744,140203,140204,97,3,27,970327,-5.03,-179.9,1.9,1.8,77.9,27.89,29.23,0
1745,103397,103398,98,3,19,980319,4.91,-139.86,-2.9,-7,82,27.61,28.09,0
1746,148300,148301,96,2,7,960207,8.04,-125.02,-5.4,-4.5,87.3,26.24,26.27,0
1747,65121,65122,94,6,4,940604,2,-179.85,-5.8,3.2,83.2,28.44,29.03,0
1748,21379,21380,97,9,21,970921,0,156.16,-1.8,4.9,79.9,28.34,28.77,0
1749,53296,53297,93,9,4,930904,2.01,-155.07,-5.1,-0.1,71.4,26.19,27.69,0
1750,166908,166909,98,4,20,980420,-8.28,-154.96,3.1,-1.1,80.3,28.68,29.85,0
1751,13452,13453,93,6,9,930609,0.03,-139.99,-4.5,-0.6,82.3,27,27.47,0
1752,21417,21418,97,10,29,971029,0.07,156.19,2.9,7,81.9,27.47,28.53,0
1753,173948,173949,97,1,14,970114,-8.02,-95.09,-3.5,2.6,80.8,23.6,24.09,0
1754,114740,114741,92,6,18,920618,4.99,-169.98,-5.2,-3.1,85.2,27.58,28.92,0
1755,147405,147406,93,8,26,930826,7.98,-125,0.9,1.3,84.5,26.23,28.1,0
1756,171461,171462,94,1,22,940122,-8,-179.92,-3.2,-1.6,84.8,27.63,29.49,0
1757,53745,53746,94,11,27,941127,2,-155,-5.1,0.7,80.6,27.89,29.31,0
1758,137825,137826,95,6,9,950609,-5,-170.03,-5.4,-0.2,74.3,29.03,29.82,0
1759,175860,175861,92,5,18,920518,8.99,-140.27,-6.4,-3.1,87.1,27.4,27.86,0
1760,45466,45467,97,6,3,970603,1.96,-125.06,-3.1,2.2,78.1,27.54,28.15,0
1761,164797,164798,92,5,17,920517,-8.27,-154.95,-3.2,3,76.2,28.37,29.8,0
1762,129563,129564,93,7,19,930719,-5.01,-154.95,-4.9,-1.4,80.5,28.14,28.99,0
1763,115366,115367,94,3,6,940306,4.99,-169.97,-5.4,1.8,81,27.53,28.33,0
1764,153306,153307,93,6,4,930604,8.05,165.08,-7,-3,84.2,27.66,28.41,0
1765,131324,131325,98,5,15,980515,-4.99,-154.99,-6.8,0.5,83.4,28.99,29.54,0
1766,172400,172401,96,8,18,960818,-7.97,-179.82,-8,0.3,73.1,28.33,28.87,0
1767,42649,42650,95,3,13,950313,2.04,-110.1,-2.7,1.9,86.4,25.87,26.54,0
1768,151022,151023,95,4,20,950420,8.02,156.04,-6.2,-3.4,80.8,27.92,28.28,0
1769,80343,80344,97,10,21,971021,-2,-154.97,-2.8,0.9,86.4,26.78,29.99,0
1770,35153,35154,96,7,19,960719,-0.03,-95,-3.7,2.5,88.8,19.83,20.42,0
1771,165539,165540,94,5,29,940529,-8.27,-155.03,-6.9,-1.8,82.4,27.98,29.52,0
1772,17372,17373,92,6,9,920609,0.02,-154.97,-6.8,-0.3,86.2,28.35,28.5,0
1773,34651,34652,95,3,5,950305,-0.02,-95,-3.4,2.4,92.7,25.85,25.72,0
1774,42967,42968,96,4,30,960430,2.03,-110.11,-4.5,3.1,87.6,24.87,25.19,0
1775,129571,129572,93,7,27,930727,-5.01,-154.96,-5.9,-4.7,75.4,28.41,28.77,0
1776,45905,45906,92,6,24,920624,2.03,137.02,0.3,0.5,80.5,29.51,29.51,0
1777,106874,106875,93,7,16,930716,5,-154.9,-4,-2.6,79.7,27.89,28.99,0
1778,28152,28153,92,4,13,920413,-0.02,-170.03,-2.7,-2.1,81.3,27.83,29.58,0
1779,72225,72226,92,2,8,920208,-2.04,-124.88,-5.3,-0.5,82,27.56,27.6,0
1780,123014,123015,94,8,13,940813,-5,-110,-8,0.2,81.9,24.01,23.69,0
1781,12433,12434,90,6,3,900603,0.01,-139.92,-6.2,1.8,84.9,27.17,26.89,0
1782,171670,171671,94,8,19,940819,-8.01,-179.93,-2.3,-0.4,81.8,28.68,29.47,0
1783,45590,45591,97,10,5,971005,1.97,-125.03,-3,3.9,83.1,27.42,28.58,0
1784,77223,77224,94,11,8,941108,-2,-139.96,-5.6,-3,76,26.33,27,0
1785,28275,28276,92,8,14,920814,-0.03,-170.02,-4.7,-2.8,73,27.35,28.15,0
1786,109258,109259,93,8,18,930818,5,156,5.4,5.3,84.4,27.12,28.58,0
1787,132947,132948,96,9,7,960907,-5,156.01,-3.5,1.1,82.6,28.17,29.62,0
1788,17959,17960,94,1,17,940117,0.01,-155,-9.8,-1.1,80.7,25.99,26.06,0
1789,50186,50187,94,12,5,941205,1.97,-140.02,-6.1,3.5,83,27.02,27.85,0
1790,161438,161439,95,3,5,950305,-8,-110,-6.6,2.5,75.9,26.15,26.56,0
1791,4736,4737,95,4,6,950406,0,-110,-4.2,1.2,87.6,24.99,25.47,0
1792,139167,139168,93,11,12,931112,-4.98,-179.89,-1.3,-2.8,81.7,28.54,30.15,0
1793,137719,137720,95,2,23,950223,-5,-170.02,0.7,-0.9,79.2,28.02,29.97,0
1794,118812,118813,94,10,24,941024,5.02,-94.99,0.6,6.6,79.3,26.16,27.06,0
1795,73050,73051,94,5,13,940513,-2.01,-124.89,-6.4,1,86.8,26.87,26.65,0
1796,125386,125387,96,8,31,960831,-5.01,-124.96,-7.4,1.6,77.5,25.35,25.94,0
1797,50599,50600,96,1,22,960122,2.28,-140.92,-6.4,3.8,87.2,24.77,25.07,0
1798,124702,124703,93,7,6,930706,-5.04,-124.9,-8.9,0,82,26.76,27.16,0
1799,32348,32349,95,6,20,950620,0.05,-179.88,0.9,-0.6,75.8,28.19,28.91,0
1800,139196,139197,93,12,11,931211,-4.97,-179.89,-1.6,-4.5,80.8,28.38,30.02,0
1801,64008,64009,96,8,7,960807,1.95,-170.02,1.2,2.4,71.1,27.3,28.34,0
1802,53968,53969,95,7,8,950708,2.01,-155.01,-5.8,-1,80.3,27.03,27.26,0
1803,29390,29391,95,9,3,950903,-0.03,-170.04,-7.1,0.1,79.4,26.41,26.37,0
1804,14114,14115,95,4,2,950402,0.01,-139.94,-4.4,0.6,83.6,26.6,27.01,0
1805,78605,78606,92,3,29,920329,-2.02,-154.99,-6.3,-0.2,75.4,29.39,29.56,0
1806,19003,19004,96,11,26,961126,0,-154.98,-6.5,0.8,78.4,26.04,26.32,0
1807,91622,91623,94,1,1,940101,-2,-94.97,-4.3,2.6,88.4,24.28,24.16,0
1808,14323,14324,95,10,28,951028,0,-139.92,-5.8,-0.8,83.7,23.49,23.83,0
1809,44428,44429,94,6,26,940626,1.97,-125.08,-6.6,2.9,78.2,25.49,26.7,0
1810,121831,121832,91,5,18,910518,-4.99,-110.01,-6,3.3,73,26.76,26.9,0
1811,177465,177466,96,10,9,961009,9,-140.27,-0.6,4.3,80.9,27.41,27.85,0
1812,41560,41561,92,3,19,920319,2.03,-110.08,-3.8,-1.7,84,28.1,28.7,0
1813,130916,130917,97,4,2,970402,-4.99,-154.99,-4.9,-3.2,83.6,28.11,28.35,0
1814,20948,20949,96,7,17,960717,0.01,156.07,2.2,4.3,80.3,28.38,29.48,0
1815,5282,5283,96,12,7,961207,0.08,-110.01,-4.1,0.2,90,21.25,21.39,0
1816,29893,29894,97,1,18,970118,-0.03,-170.04,-7.6,0,73.6,27.49,27.75,0
1817,29011,29012,94,8,20,940820,-0.03,-170.04,-6.8,-1.7,74.5,29.31,29.68,0
1818,148123,148124,95,8,14,950814,8.04,-125,0.5,7.3,74.7,27.34,27.77,0
1819,17345,17346,92,5,13,920513,0.03,-154.97,-3.5,-1.3,86.7,28.46,29.32,0
1820,173085,173086,94,9,4,940904,-7.98,-95.03,-6.4,2.2,77.8,20.74,21.95,0
1821,101262,101263,91,11,30,911130,5,-140.03,4.9,1.9,78.1,27.91,28.18,0
1822,73240,73241,94,11,19,941119,-2.1,-124.86,-5.7,1.4,83.1,25.59,25.71,0
1823,15624,15625,95,1,15,950115,0,147.05,2.5,-3.8,75.3,28.43,29.31,0
1824,66435,66436,98,4,23,980423,2.03,-179.8,-5.7,-3.8,80,28.17,28.25,0
1825,67090,67091,95,3,21,950321,1.98,-95.01,-0.2,1,79.1,26.91,27.49,0
1826,76873,76874,93,11,23,931123,-2.01,-139.96,-6.3,0,82.3,26.13,26.58,0
1827,53175,53176,93,5,6,930506,2.01,-155.06,-4.4,-5.4,83,27.65,28.22,0
1828,115736,115737,95,3,11,950311,4.99,-169.98,-4.9,-2.7,83.8,27.75,28.74,0
1829,60915,60916,93,5,15,930515,2.06,164.99,4.5,3.8,84.8,27.69,29.03,0
1830,127608,127609,95,2,10,950210,-5.01,-139.9,-6.2,-3.5,81.3,27.2,27.42,0
1831,98260,98261,94,9,18,940918,5.07,-124.96,1.5,4.9,82.2,25.83,27.85,0
1832,73121,73122,94,7,23,940723,-2.02,-124.9,-7.4,-2.4,86.4,24.32,24.45,0
1833,77716,77717,96,3,15,960315,-2,-139.95,-2.3,-3.5,95.7,25.15,25.55,0
1834,108117,108118,96,12,10,961210,5,-154.91,-7.4,-0.3,77.9,26.51,26.58,0
1835,153555,153556,94,2,8,940208,8.05,165.08,-4.9,-4.8,73.2,27.58,28.08,0
1836,153257,153258,93,4,16,930416,8.05,165.07,-7.1,-2.6,86.8,27.02,27.98,0
1837,98516,98517,95,10,19,951019,5.3,-124.87,-4,6.3,78.2,25.75,27.32,0
1838,172880,172881,97,12,11,971211,-7.97,-179.87,0.8,-0.3,69.5,28.47,30.17,0
1839,25140,25141,94,6,15,940615,0,165.03,1.5,1.1,74.9,28.49,30,0
1840,76404,76405,92,4,9,920409,-2.15,-142.27,-4.4,-0.7,82.8,28.23,28.97,0
1841,101948,101949,94,2,23,940223,5.03,-140,-7,1.7,86.2,27.19,27.41,0
1842,93177,93178,98,6,13,980613,-1.95,-95.09,-3.9,2.7,92.8,24.88,24.75,0
1843,35655,35656,98,4,5,980405,0.12,-94.97,2.2,2.9,90.5,26.19,29.68,0
1844,67474,67475,97,2,1,970201,2,-95.04,0.3,4.4,83.5,25.57,26.26,0
1845,109924,109925,95,7,27,950727,5,156.05,0.9,2,77,28.23,30.08,0
1846,31708,31709,93,9,18,930918,0.02,-179.89,-2.3,2.4,78.3,29,30.17,0
1847,139795,139796,95,8,2,950802,-4.99,-179.95,-7.6,-3.8,73,28.7,29.39,0
1848,114245,114246,97,5,28,970528,5.04,164.99,0.9,4.3,81.8,28.86,29.08,0
1849,17119,17120,91,9,30,910930,0.03,-154.97,-2.6,-2.2,78.9,27.48,27.9,0
1850,8588,8589,93,10,19,931019,0.02,-124.35,-5.6,-0.1,88.4,24.2,24.26,0
1851,14433,14434,96,8,14,960814,0.01,-139.94,-5.2,3,74.9,25.64,26.44,0
1852,163289,163290,94,6,29,940629,-8.01,-124.98,-8.1,-0.5,81.7,26.02,27.24,0
1853,164611,164612,98,2,20,980220,-7.97,-125.01,-4.5,1.3,75.4,28.21,28.87,0
1854,90674,90675,96,12,12,961212,-2,-180,-5.2,-1.7,75.8,28.64,29.1,0
1855,122513,122514,93,3,30,930330,-4.98,-109.99,-3.8,2.5,80.3,27.66,28.09,0
1856,125037,125038,94,11,30,941130,-5,-124.92,-4.5,3.8,76.7,26.02,26.44,0
1857,71636,71637,96,9,25,960925,-2,-110.01,-5.2,0.8,83.2,22.21,22.26,0
1858,18341,18342,95,2,3,950203,0.03,-155.02,-5.1,0.6,82,26.92,27.47,0
1859,8409,8410,93,4,23,930423,0,-125,-2.5,-0.1,88.1,27.24,27.63,0
1860,47531,47532,97,9,16,970916,2.43,137.43,0.1,1.7,79.3,28.3,29.25,0
1861,152948,152949,92,6,11,920611,8,165,-5.9,-3.3,82.8,28.03,28.48,0
1862,14478,14479,96,9,28,960928,0.01,-140.02,-5,-1,86.2,23.85,24.09,0
1863,90729,90730,97,2,5,970205,-2,-179.99,-6.5,-5.2,75,28.68,29.05,0
1864,173612,173613,96,2,13,960213,-8.03,-95.1,-5.1,4.1,90.2,25.18,25.55,0
1865,102556,102557,95,10,24,951024,4.97,-139.85,-3.6,6,76.1,26.05,27.35,0
1866,42383,42384,94,6,20,940620,2.03,-110.1,-6.1,3.8,82.1,24.98,25.35,0
1867,32992,32993,97,3,25,970325,0,-179.92,1.4,1.2,72.3,28.15,28.99,0
1868,79257,79258,94,6,28,940628,-1.99,-155.01,-3.2,-2,84.3,27.22,28.36,0
1869,78614,78615,92,4,7,920407,-2.01,-154.99,-1.2,-2.1,84,27.96,29.59,0
1870,120002,120003,98,2,7,980207,5.02,-94.91,-0.5,-4.5,79.5,28.42,29.18,0
1871,124321,124322,92,6,20,920620,-5.04,-124.88,-7.5,-1.6,81.3,27.59,27.63,0
1872,142140,142141,98,5,23,980523,-5.01,-95.07,-6.6,4.9,77.3,27.63,27.64,0
1873,162338,162339,97,8,21,970821,-8.05,-109.93,-7,0.5,74.2,25.89,26.23,0
1874,25709,25710,96,9,11,960911,0,164.98,-5.1,0,76.2,27.99,28.77,0
1875,14705,14706,97,5,13,970513,0.02,-139.94,-6,-0.5,84,27.63,28.06,0
1876,172239,172240,96,3,10,960310,-7.97,-179.85,-3.7,-5.4,75.9,28.49,29.65,0
1877,165048,165049,93,1,23,930123,-8.26,-154.96,-3.5,-4.1,80.9,26.86,28.83,0
1878,89265,89266,98,4,30,980430,-2.16,-170.02,-0.8,-5.2,80,28.21,29.12,0
1879,119215,119216,95,12,1,951201,5.4,-94.85,2,4.7,93.4,25.17,26.79,0
1880,18430,18431,95,5,3,950503,0.01,-155,-3.7,-0.9,80.1,27.12,28.06,0
1881,12844,12845,91,10,10,911010,0.01,-140.04,-5.6,-1,79.4,26.65,27.69,0
1882,116152,116153,96,4,30,960430,4.99,-169.95,-5.2,-1.2,88.9,27.59,27.96,0
1883,105347,105348,95,12,11,951211,4.97,147.03,-0.6,-2.1,84.5,28.02,29.99,0
1884,99175,99176,97,8,8,970808,5.12,-124.87,-1.3,0.2,77.4,28.41,29.11,0
1885,45837,45838,98,6,9,980609,1.95,-125.07,-3.8,0.2,90.3,23.2,23.07,0
1886,165735,165736,94,12,11,941211,-8.26,-155,-2.2,-3.5,72.1,28.76,29.72,0
1887,154874,154875,98,3,20,980320,7.99,165.07,-6,-2.3,77.8,27.63,28.15,0
1888,41804,41805,92,11,18,921118,2.04,-110.19,-4.9,2.5,81.3,23.45,24.91,0
1889,148882,148883,97,9,11,970911,8.02,-125.01,3.8,3.7,84.2,26.68,28.59,0
1890,62214,62215,96,12,4,961204,1.99,164.98,2.1,0.3,71.3,28.44,29.67,0
1891,32670,32671,96,5,7,960507,0.01,-179.89,-5,0.2,83.8,27.11,27.95,0
1892,53690,53691,94,10,3,941003,1.99,-155.01,-2.5,4,73.1,26.98,27.67,0
1893,63529,63530,94,11,21,941121,2.02,-170.02,-3.9,2.2,77.9,28.03,29.91,0
1894,76673,76674,93,5,7,930507,-1.97,-139.99,-4.3,-1,88.7,27.82,29.23,0
1895,165587,165588,94,7,16,940716,-8.27,-155,-5.1,-3.2,74.6,28.29,28.64,0
1896,76863,76864,93,11,13,931113,-2.01,-139.95,-6.4,0.5,80.3,26.25,26.78,0
1897,166477,166478,97,2,6,970206,-8.28,-154.96,-5.2,-4.1,72.8,28.07,28.68,0
1898,71944,71945,97,12,16,971216,-1.97,-110.02,-1.5,3.8,85.2,26.36,28.3,0
1899,70777,70778,94,5,20,940520,-2.01,-109.98,-6.6,0.2,86.7,25.89,26.29,0
1900,106656,106657,92,12,10,921210,5.01,-154.9,-4,2.8,85.2,26.59,28.21,0
1901,117682,117683,95,7,8,950708,5,-179.91,-5.6,1.5,75.4,28.65,29.39,0
1902,47256,47257,96,7,12,960712,2.44,137.4,-0.9,-0.2,81.3,28.19,30.17,0
1903,147337,147338,93,6,19,930619,8.01,-125,-0.8,4.3,95,25.84,28.25,0
1904,99489,99490,98,6,18,980618,5.14,-124.87,-2.1,5.5,88.5,26.81,27.83,0
1905,96231,96232,95,1,30,950130,5.07,-109.99,-0.2,0.2,89.7,25.92,27.45,0
1906,67849,67850,98,5,15,980515,1.99,-95,-2.7,2.9,86.7,28.55,29.76,0
1907,106415,106416,92,4,13,920413,5.01,-154.88,-6.9,-4.7,81.6,28.53,28.71,0
1908,97956,97957,93,11,18,931118,5.07,-125,-3.3,5.3,81.2,26.09,27.48,0
1909,130499,130500,96,2,10,960210,-5.01,-154.99,-6.8,-0.6,82.9,26.61,26.68,0
1910,107545,107546,95,5,18,950518,5,-154.95,-8.2,1.5,79.5,28.13,28.32,0
1911,99534,99535,93,6,11,930611,4.97,137.02,-1,1.2,84,27.65,29.34,0
1912,127024,127025,93,7,6,930706,-4.97,-139.97,-6.7,-3.6,80.1,27.87,28.28,0
1913,41319,41320,91,4,25,910425,2.03,-110.15,-1.3,3.3,80.5,26.86,27.89,0
1914,87463,87464,93,5,16,930516,-2.18,-170.02,-2.3,0.1,78.9,28.84,29.87,0
1915,156507,156508,96,11,11,961111,8.02,-170.01,3.8,-3,81.5,26.14,28.39,0
1916,145488,145489,93,10,6,931006,8.04,-110.14,1.7,4.3,96.1,25.35,27.39,0
1917,84859,84860,92,6,4,920604,-2,164.69,-3.7,0.8,81.6,28.33,29.42,0
1918,98861,98862,96,9,28,960928,5.1,-124.87,0.2,6.5,78.3,26.38,27.61,0
1919,121793,121794,91,4,10,910410,-5,-110.01,-8.2,1.3,77.3,27.54,27.38,0
1920,41749,41750,92,9,24,920924,2.13,-110.25,-4.9,3.1,79.3,22.93,23.95,0
1921,166921,166922,98,5,3,980503,-8.28,-154.96,4.8,2.2,80.3,28.13,29.33,0
1922,161103,161104,94,4,4,940404,-8.02,-109.93,-7.1,1.5,81.3,26.78,27.46,0
1923,162237,162238,97,5,12,970512,-8.06,-109.92,-6.2,3.8,81.6,27.39,27.49,0
1924,128028,128029,96,4,5,960405,-5,-139.91,-6.2,-0.9,86.9,27.52,27.75,0
1925,18259,18260,94,11,13,941113,0.02,-155,-2.7,-0.9,77,27.81,28.48,0
1926,14302,14303,95,10,7,951007,0.02,-139.91,-5.9,-1.4,82.9,23.06,22.76,0
1927,108749,108750,92,3,21,920321,4.97,156.02,-5.7,-5.1,78.5,27.98,28.16,0
1928,4435,4436,94,6,9,940609,-0.03,-110.02,-4.6,2.2,83.1,25.27,25.23,0
1929,60995,60996,93,8,3,930803,2.06,164.99,1.9,1.4,84.8,27.53,29.58,0
1930,91917,91918,94,10,23,941023,-2.01,-94.98,-3.5,2.1,85.3,22.21,22.17,0
1931,76284,76285,91,12,11,911211,-1.48,-139.49,-6.6,-0.9,79.7,27.39,27.8,0
1932,132296,132297,94,11,26,941126,-5.01,156.03,-3,1.6,78.8,28.41,29.86,0
1933,14252,14253,95,8,18,950818,0,-139.95,-6.3,-0.5,82.8,24.36,24.77,0
1934,62409,62410,97,6,17,970617,2,164.98,0.8,0.4,78.6,28.31,29.21,0
1935,124850,124851,94,5,27,940527,-4.99,-124.9,-3.3,5,76.6,27.22,27.64,0
1936,91920,91921,94,10,26,941026,-1.99,-94.98,-4.3,2.4,83.3,22.29,22.26,0
1937,175673,175674,91,11,13,911113,8.99,-140.26,2.4,-2.5,86.3,27.56,28.51,0
1938,122522,122523,93,4,8,930408,-4.98,-109.99,-5.9,3.3,87,27.21,27.93,0
1939,142079,142080,98,3,23,980323,-5.02,-95.06,-2.7,4.2,80.9,28.58,29.37,0
1940,55305,55306,93,2,28,930228,2,155.99,-6,-2.8,83.6,28.36,29.04,0
1941,28173,28174,92,5,4,920504,-0.02,-170.02,-3.6,-4.4,80.1,28.58,29.4,0
1942,81226,81227,93,9,3,930903,-1.98,156,-3.7,5.4,84.4,27.27,28.04,0
1943,25098,25099,94,5,4,940504,0,165.03,-4.2,0.7,75.7,29,29.32,0
1944,114148,114149,97,2,20,970220,5.04,164.99,-6.2,0.2,87.9,27.25,29.37,0
1945,51882,51883,93,1,29,930129,1.92,147.06,5.2,1.1,83.6,28.86,28.99,0
1946,72282,72283,92,4,5,920405,-2.03,-124.9,-6.2,0.4,84.4,28.32,28.61,0
1947,126960,126961,93,5,3,930503,-4.97,-139.96,-5.8,1.4,76.2,28.83,29.39,0
1948,82578,82579,97,8,15,970815,-2.01,156.05,4,6.9,80.4,27.57,27.98,0
1949,34948,34949,95,12,27,951227,-0.31,-96.09,-0.2,2.9,96.6,21.9,21.79,0
1950,172172,172173,96,1,3,960103,-7.98,-179.82,0.9,-6.9,70.2,28.93,29.73,0
1951,165070,165071,93,2,14,930214,-8.27,-154.95,-0.1,-3,71.5,26.7,28.85,0
1952,96820,96821,96,9,25,960925,4.99,-109.95,0.3,6.2,78.1,24.83,26.95,0
1953,127462,127463,94,9,17,940917,-4.98,-139.93,-7.3,-0.7,76.4,26.36,26.74,0
1954,176274,176275,93,7,6,930706,9.01,-140.26,-6.8,-2.2,80.1,27.7,28.19,0
1955,109708,109709,94,12,23,941223,4.98,156.07,3.9,2.5,84,27.9,29.13,0
1956,126075,126076,90,11,30,901130,-5.01,-139.98,-6,-2,77.7,26.74,26.79,0
1957,91088,91089,98,1,30,980130,-1.99,-179.87,0.4,-7.6,82.1,28.9,29.23,0
1958,45635,45636,97,11,19,971119,1.98,-125.05,-5.2,-1.1,81.8,28.28,29.07,0
1959,14353,14354,95,11,27,951127,0.01,-139.92,-6,-1.2,84.1,24.39,24.28,0
1960,137716,137717,95,2,20,950220,-4.99,-170.03,-2.6,0.2,78.8,28.37,29.96,0
1961,127909,127910,95,12,8,951208,-5.02,-139.91,-7.1,-2.6,82.8,25.54,25.47,0
1962,43553,43554,97,12,7,971207,2.08,-110.87,1.6,1.1,87.4,26.72,28.55,0
1963,177454,177455,96,9,28,960928,9,-140.26,-0.8,3.3,78.6,27.49,28.07,0
1964,112685,112686,93,2,18,930218,5.05,164.99,-6,-1.7,90.2,26.32,27.8,0
1965,86155,86156,95,12,22,951222,-1.95,164.4,2.1,-1.3,76.9,28.61,30.28,0
1966,167261,167262,92,10,16,921016,-8,164.99,-5.9,4.4,84,27.57,28.17,0
1967,88873,88874,97,3,26,970326,-2.16,-170.03,3.2,-6.4,82.6,28.01,28.25,0
1968,42773,42774,95,7,15,950715,2.03,-110.11,-4.5,3.2,81.6,25.15,26.39,0
1969,166034,166035,95,10,6,951006,-8.29,-154.95,-2.2,-3.6,79,27.76,28.66,0
1970,63658,63659,95,7,14,950714,1.98,-170.05,-1.1,-0.4,75.7,27.52,28.62,0
1971,159376,159377,97,3,1,970301,8.04,-94.93,-2.6,-2.9,84.7,26.68,26.69,0
1972,115327,115328,94,1,26,940126,4.97,-169.95,-5.1,1.8,84.8,27.1,28.39,0
1973,62274,62275,97,2,2,970202,2,164.97,-5.3,-3.1,77.4,28.74,29.77,0
1974,86148,86149,95,12,15,951215,-1.95,164.41,1.9,0.9,73.2,29.06,30.3,0
1975,90315,90316,95,12,19,951219,-1.99,-179.87,-2.8,-4.5,78.9,27.78,28.7,0
1976,101941,101942,94,2,16,940216,5.03,-140,-8.5,1.2,88.1,27.46,27.6,0
1977,156415,156416,96,8,11,960811,8.03,-170.02,-4.6,-2.3,80.3,26.93,28.63,0
