,Time,Rad Flow,Fpv Close,Fpv Open,High,Bypass,BpvClose,BpvOpen,Class,Outlier
2684,56,1,82,0,56,17,26,25,0,0
2685,49,-3,81,0,50,0,33,32,0,0
2686,38,0,80,1,38,0,42,41,0,0
2687,49,2,80,0,50,2,31,31,0,0
2688,37,0,77,0,28,-14,40,48,8,0
2689,37,0,90,0,24,-1,52,66,14,0
2690,56,1,83,0,56,5,27,26,0,0
2691,49,1,82,0,50,1,33,33,0,0
2692,38,-3,80,0,38,0,42,41,0,0
2693,37,4,80,1,18,0,43,62,20,0
2694,51,0,82,0,52,26,31,30,0,0
2695,37,0,80,0,38,7,43,41,0,0
2696,45,0,74,0,44,0,29,30,2,0
2697,37,0,103,0,24,31,66,80,14,0
2698,53,-4,86,0,52,-27,33,34,2,0
2699,49,1,81,0,46,-11,33,35,2,0
2700,52,0,81,0,52,0,29,29,0,0
2701,43,0,86,3,42,-14,43,45,2,0
2702,62,-5,112,0,62,0,50,50,0,0
2703,43,-1,97,0,42,0,54,55,2,0
2704,49,0,80,0,50,7,31,31,0,0
2705,53,0,81,0,54,6,27,26,0,0
2706,43,0,88,-2,42,0,45,46,2,0
2707,41,-2,78,0,42,2,37,37,0,0
2708,37,0,83,0,12,4,46,70,24,0
2709,37,0,79,-4,6,0,42,74,32,0
2710,51,0,89,3,52,7,38,37,0,0
2711,37,0,76,0,24,19,40,53,14,0
2712,49,0,95,2,50,2,46,46,0,0
2713,55,-2,84,0,54,0,28,30,2,0
2714,37,0,77,0,24,-4,40,54,14,0
2715,45,0,86,0,44,-14,40,42,2,0
2716,52,0,86,-5,52,0,33,34,0,0
2717,104,0,106,0,72,3,1,33,32,0
2718,37,0,79,4,12,5,42,66,24,0
2719,47,0,94,5,46,0,47,48,0,0
2720,45,0,84,1,46,22,39,38,0,0
2721,45,0,107,0,46,28,62,60,0,0
2722,56,0,107,0,54,-14,51,53,2,0
2723,47,0,79,0,46,0,33,33,0,0
2724,37,0,77,0,20,3,40,57,16,0
2725,51,1,81,0,52,1,29,29,0,0
2726,39,5,79,-4,38,0,40,41,0,0
2727,39,-3,77,0,38,0,39,39,0,0
2728,37,0,104,-1,24,0,67,80,14,0
2729,38,3,77,0,38,21,39,38,0,0
2730,37,0,95,0,10,7,58,84,26,0
2731,49,0,79,0,50,4,30,30,0,0
2732,37,0,82,0,-2,3,45,85,40,0
2733,53,1,84,0,52,-13,31,32,2,0
2734,48,0,83,0,46,-2,35,37,2,0
2735,46,0,81,-7,44,-30,35,37,2,0
2736,47,-1,79,0,46,0,33,33,0,0
2737,37,0,74,0,34,10,37,41,4,0
2738,49,0,95,-6,50,1,46,46,0,0
2739,37,0,80,0,36,8,43,44,2,0
2740,54,2,89,0,54,0,35,35,0,0
2741,36,0,79,0,36,0,43,43,0,0
2742,37,5,75,0,28,0,38,46,8,0
2743,37,0,100,0,30,16,64,69,6,0
2744,53,-3,80,0,54,7,27,26,0,0
2745,41,0,81,-3,42,0,40,40,0,0
2746,51,-5,80,0,50,-11,29,31,2,0
2747,37,0,97,-2,26,-1,60,71,12,0
2748,39,4,80,5,38,0,41,41,0,0
2749,49,5,86,0,50,13,37,37,0,0
2750,55,3,81,-1,54,0,26,26,0,0
2751,37,0,80,-2,26,-13,43,54,12,0
2752,37,0,78,0,38,22,41,39,0,0
2753,37,0,97,-7,18,-15,60,79,18,0
2754,49,5,84,0,50,9,35,35,0,0
2755,45,0,106,-6,44,0,61,62,2,0
2756,37,-1,78,-3,12,22,42,65,24,0
2757,37,-2,75,0,36,0,38,39,0,0
2758,53,-1,78,0,52,-8,25,26,2,0
2759,37,-1,92,0,6,-3,55,86,32,0
2760,37,0,80,0,34,15,43,46,4,0
2761,46,1,81,0,46,10,35,35,0,0
2762,41,4,77,0,38,-19,36,39,2,0
2763,44,1,81,3,44,18,37,37,0,0
2764,37,0,77,0,6,-29,40,72,32,0
2765,77,-4,81,0,-40,0,4,123,118,0
2766,37,0,76,0,28,2,39,47,8,0
2767,37,0,78,0,12,-9,42,65,24,0
2768,38,5,93,-3,38,2,55,55,0,0
2769,49,2,84,0,50,2,35,35,0,0
2770,47,1,107,0,46,0,60,60,0,0
2771,55,1,86,0,54,0,31,32,2,0
2772,46,0,88,-2,44,-27,42,44,2,0
2773,52,-5,86,0,52,-2,33,34,0,0
2774,37,0,76,0,34,-30,39,42,4,0
2775,48,4,102,0,46,0,54,55,2,0
2776,41,3,81,0,42,11,39,39,0,0
2777,49,0,85,0,46,-8,36,39,2,0
2778,37,0,81,1,16,0,44,65,22,0
2779,53,0,104,0,54,3,51,49,0,0
2780,51,0,79,0,50,-5,28,30,2,0
2781,53,0,108,0,52,-8,55,56,2,0
2782,37,0,98,-6,30,0,61,67,6,0
2783,44,0,76,0,42,-18,32,35,2,0
2784,56,-2,85,1,56,0,29,28,0,0
2785,37,0,104,0,26,0,67,78,12,0
2786,45,0,80,0,44,-9,35,36,2,0
2787,50,2,84,0,50,0,33,35,2,0
2788,55,4,83,0,54,0,28,29,2,0
2789,52,0,102,4,52,0,50,51,0,0
2790,37,0,78,0,2,-6,42,75,34,0
2791,37,0,78,0,-6,-2,42,86,44,0
2792,37,-2,79,0,18,0,42,61,18,0
2793,43,-2,78,0,42,0,35,37,2,0
2794,39,5,85,-3,38,0,46,46,0,0
2795,37,0,75,0,20,14,38,54,16,0
2796,42,1,78,0,42,0,37,37,0,0
2797,47,-4,95,0,46,0,48,49,0,0
2798,37,0,77,0,20,-8,40,56,16,0
2799,71,0,75,2,-40,20,4,116,112,0
2800,52,0,103,5,52,-4,51,51,0,0
2801,47,0,88,-2,46,0,41,41,0,0
2802,46,-5,84,0,46,0,38,37,0,0
2803,37,0,106,0,24,16,69,82,14,0
2804,62,-2,108,2,60,0,46,49,2,0
2805,37,0,77,0,20,2,40,57,16,0
2806,46,1,79,0,46,14,33,32,0,0
2807,49,-2,81,0,50,1,32,32,0,0
2808,44,0,84,-3,42,-22,41,43,2,0
2809,46,1,76,-2,46,3,30,29,0,0
2810,49,-1,88,0,50,7,39,39,0,0
2811,42,0,81,0,42,677,39,40,0,0
2812,46,0,76,2,46,8,30,30,0,0
2813,51,0,81,-4,52,5,30,30,0,0
2814,37,0,81,0,34,11,45,48,2,0
2815,42,0,102,2,42,0,60,61,0,0
2816,45,-2,77,0,44,0,32,33,0,0
2817,40,-1,77,-3,38,-5,37,38,2,0
2818,37,0,77,2,26,5,40,51,12,0
2819,53,0,86,0,52,-10,33,35,2,0
2820,37,0,93,6,26,5,55,67,12,0
2821,39,3,90,0,38,0,50,51,0,0
2822,42,0,108,0,42,0,66,67,0,0
2823,37,0,104,0,24,6,67,80,14,0
2824,39,-2,86,0,38,0,48,48,0,0
2825,41,0,81,0,38,-18,40,42,2,0
2826,46,1,86,0,44,-22,41,42,2,0
2827,54,4,81,0,54,0,26,26,0,0
2828,53,0,109,5,54,28,56,55,0,0
2829,44,0,82,0,42,-27,38,41,2,0
2830,48,-1,86,0,46,-7,38,40,2,0
2831,37,0,76,0,24,-1,40,53,14,0
2832,55,-3,108,0,54,0,53,54,0,0
2833,46,2,88,6,44,-26,42,44,2,0
2834,37,0,84,2,24,-14,47,61,14,0
2835,103,-4,104,-2,70,0,1,35,34,0
2836,46,-4,79,0,46,0,33,32,0,0
2837,44,1,79,-1,42,4,36,38,2,0
2838,56,0,82,1,54,-17,26,28,2,0
2839,43,0,80,-4,42,-3,37,39,2,0
2840,43,0,83,-1,42,-10,40,42,2,0
2841,41,1,82,0,42,16,41,41,0,0
2842,49,-2,86,0,50,0,37,37,0,0
2843,49,0,86,0,50,62,37,37,0,0
2844,37,0,79,5,6,0,42,74,32,0
2845,46,2,76,0,46,0,29,29,0,0
2846,37,0,100,-2,28,0,64,72,8,0
2847,37,0,77,0,10,-12,40,66,26,0
2848,38,0,76,0,38,12,38,37,0,0
2849,49,5,88,0,50,29,40,39,0,0
2850,44,0,95,0,44,0,52,51,0,0
2851,37,0,93,8,26,16,55,67,12,0
2852,37,0,79,0,10,13,42,69,26,0
2853,37,0,106,4,26,13,69,80,12,0
2854,52,-1,90,0,52,0,38,38,0,0
2855,49,0,87,-2,50,10,38,38,0,0
2856,37,4,80,0,6,0,43,75,32,0
2857,42,4,79,-3,42,0,37,37,0,0
2858,51,-1,80,0,50,-10,29,31,2,0
2859,45,-1,81,0,46,16,36,35,0,0
2860,37,0,76,0,26,-26,39,50,12,0
2861,48,0,88,0,46,-4,39,41,2,0
2862,54,-5,78,-3,54,0,24,24,0,0
2863,54,2,83,0,54,0,29,29,0,0
2864,56,2,87,0,54,-13,31,33,2,0
2865,37,0,78,0,8,-20,42,70,28,0
2866,41,0,82,-5,42,26,41,41,0,0
2867,44,5,76,0,44,1,31,32,0,0
2868,81,0,86,0,-24,-15,4,112,108,0
2869,44,0,88,0,44,8,44,44,0,0
2870,45,1,93,0,44,0,48,50,2,0
2871,46,0,77,0,44,-29,32,34,2,0
2872,46,0,81,1,46,0,35,35,0,0
2873,37,0,106,0,30,6,69,75,6,0
2874,37,-1,97,-10,26,-8,60,71,12,0
2875,56,0,79,0,54,-15,23,24,2,0
2876,49,4,88,0,50,2,39,39,0,0
2877,37,-1,79,-3,36,-7,42,43,2,0
2878,37,0,77,0,6,19,40,72,32,0
2879,43,-4,75,0,42,-27,32,34,2,0
2880,37,0,76,0,20,-14,39,55,16,0
2881,57,4,81,0,56,0,25,24,0,0
2882,37,0,106,0,24,2,69,82,14,0
2883,43,0,82,0,44,15,39,38,0,0
2884,104,3,106,5,72,3,1,33,32,0
2885,46,3,81,0,46,4,35,34,0,0
2886,49,0,78,0,46,-15,29,32,2,0
2887,37,-3,78,0,-2,0,41,81,40,0
2888,41,0,87,0,38,0,46,48,2,0
2889,55,1,86,0,54,-4,30,32,2,0
2890,46,5,78,0,46,5,32,32,0,0
2891,53,-2,87,0,54,7,34,33,0,0
2892,43,0,83,1,42,0,40,41,2,0
2893,57,0,81,3,56,0,24,24,0,0
2894,38,-3,78,0,-2,-1,40,81,40,0
2895,49,0,77,0,50,19,28,28,0,0
2896,41,0,86,-1,42,5,45,44,0,0
2897,41,0,86,0,38,-6,46,48,2,0
2898,37,-2,76,0,-2,0,39,79,40,0
2899,84,5,86,0,-2,0,3,89,86,0
2900,42,-1,78,2,42,0,36,37,2,0
2901,51,0,88,8,52,6,36,36,0,0
2902,45,2,87,5,44,0,42,43,2,0
2903,37,0,97,0,26,23,60,71,12,0
2904,37,3,79,-1,34,-2,42,46,4,0
2905,49,0,76,-3,46,-28,27,30,2,0
2906,57,-2,81,0,56,0,25,24,0,0
2907,44,4,81,0,42,-11,37,39,2,0
2908,41,0,83,0,42,11,42,41,0,0
2909,45,0,83,0,44,-24,38,39,2,0
2910,37,0,76,6,28,-8,40,48,8,0
2911,37,0,76,5,30,24,40,45,6,0
2912,49,2,82,0,46,-12,33,35,2,0
2913,41,0,106,0,38,-1,65,67,2,0
2914,53,-4,80,0,54,8,27,26,0,0
2915,37,0,76,-2,28,1,39,47,8,0
2916,41,18,78,0,38,0,37,39,2,0
2917,42,0,96,0,42,0,54,55,0,0
2918,37,0,77,2,36,0,40,41,0,0
2919,45,-1,81,-3,46,-8,36,35,0,0
2920,56,2,84,0,56,25,28,27,0,0
2921,45,-5,81,0,44,-3,36,37,2,0
2922,43,-1,76,0,42,-15,32,34,2,0
2923,41,-1,76,0,42,0,35,35,0,0
2924,37,0,90,0,18,-8,53,72,20,0
2925,38,1,77,0,36,-26,39,41,2,0
2926,44,-2,76,2,44,0,32,32,0,0
2927,44,1,85,0,42,-24,41,44,2,0
2928,37,0,96,-4,18,0,59,78,18,0
2929,41,-1,80,0,42,7,39,39,0,0
2930,53,3,88,0,54,2,34,33,0,0
2931,37,0,81,0,38,19,43,42,0,0
2932,47,2,78,-6,46,0,31,32,0,0
2933,37,0,95,0,8,-6,58,87,30,0
2934,41,-1,76,0,42,8,35,35,0,0
2935,53,0,87,0,54,0,34,33,0,0
2936,46,2,86,0,46,3,40,39,0,0
2937,37,0,80,0,34,28,43,46,4,0
2938,45,0,83,0,44,-16,37,39,2,0
2939,45,0,86,0,46,23,40,39,0,0
2940,46,0,90,8,46,0,44,44,0,0
2941,39,1,77,8,38,0,38,38,0,0
2942,43,0,90,0,42,-4,47,49,2,0
2943,37,0,78,0,8,20,42,70,28,0
2944,53,-2,86,0,52,-17,33,35,2,0
2945,37,0,78,0,6,-9,42,73,32,0
2946,55,0,108,0,54,-1,53,54,2,0
2947,62,0,109,0,62,3,47,47,0,0
2948,37,0,81,0,20,6,44,60,16,0
2949,37,0,79,0,8,-30,42,71,28,0
2950,37,0,77,0,24,25,40,54,14,0
2951,82,0,86,0,-42,-23,4,130,126,0
2952,105,2,107,5,70,0,1,37,36,0
2953,41,0,81,0,38,-2,41,43,2,0
2954,53,0,83,0,52,-27,30,32,2,0
2955,37,0,79,0,18,3,43,61,18,0
2956,42,-2,81,3,42,0,39,39,0,0
2957,37,0,94,0,12,-11,57,81,24,0
2958,37,0,78,5,16,-1,42,63,22,0
2959,45,0,77,1,44,0,32,34,2,0
2960,50,0,86,-5,50,0,36,37,0,0
2961,42,3,85,0,42,0,43,44,0,0
2962,43,-1,77,0,42,-5,34,35,2,0
2963,44,2,86,1,44,13,43,42,0,0
2964,45,-1,86,-3,46,-10,40,39,0,0
2965,37,0,76,1,28,-1,40,48,8,0
2966,41,0,86,0,42,29,46,45,0,0
2967,37,0,77,0,34,25,40,43,2,0
2968,39,0,81,3,38,0,42,43,0,0
2969,37,0,75,0,26,-2,38,49,10,0
2970,37,-1,76,-3,28,-7,39,47,8,0
2971,56,-1,79,1,54,-21,23,24,2,0
2972,47,-3,87,0,46,0,40,41,0,0
2973,37,0,78,-1,6,0,41,73,32,0
2974,47,5,88,3,46,0,40,41,0,0
2975,37,0,77,2,26,6,40,51,12,0
2976,37,0,108,0,30,-21,71,77,6,0
2977,44,2,77,0,44,11,34,34,0,0
2978,46,-4,83,0,46,0,36,36,0,0
2979,44,5,108,0,44,1,63,64,0,0
2980,37,0,76,0,26,15,39,50,12,0
2981,46,0,87,0,44,-18,41,43,2,0
2982,40,-4,100,-1,38,-1,60,61,2,0
2983,42,-3,79,0,42,0,37,38,2,0
2984,39,0,79,-3,38,0,40,40,0,0
2985,41,1,86,0,42,4,45,44,0,0
2986,37,0,103,-5,18,0,66,85,20,0
2987,45,3,95,0,44,0,51,51,0,0
2988,56,0,95,0,56,1,39,39,0,0
2989,41,0,86,0,38,-11,46,48,2,0
2990,56,-4,83,0,56,0,26,26,0,0
2991,41,0,88,0,42,21,48,47,0,0
2992,37,0,104,4,24,-8,67,81,14,0
2993,48,-3,78,-1,46,-2,30,32,2,0
2994,37,0,77,0,24,-16,40,54,14,0
2995,40,0,81,0,38,0,41,42,2,0
2996,54,4,81,0,54,0,27,26,0,0
2997,56,0,85,0,56,7,29,28,0,0
2998,37,0,83,0,28,0,46,54,8,0
2999,55,0,96,0,54,4,41,42,0,0
3000,40,0,109,6,38,0,69,71,2,0
3001,41,0,76,0,38,-14,35,37,2,0
3002,41,0,79,6,42,0,39,38,0,0
3003,45,3,88,0,44,0,43,44,0,0
3004,37,0,83,0,8,31,46,75,30,0
3005,45,-5,83,0,44,0,38,39,0,0
3006,56,0,107,0,54,-19,51,53,2,0
3007,41,1,80,5,38,0,39,41,2,0
3008,44,0,90,-2,44,1,46,46,0,0
3009,83,2,86,-1,-6,0,3,94,90,0
3010,62,0,109,8,60,0,47,49,2,0
3011,45,0,90,0,46,17,44,43,0,0
3012,42,5,89,0,42,0,47,48,2,0
3013,52,0,88,-4,52,0,36,36,0,0
3014,43,0,86,0,44,24,43,42,0,0
3015,37,0,95,0,10,6,58,84,26,0
3016,37,0,99,0,28,-13,61,70,8,0
3017,46,0,86,-7,46,12,41,40,0,0
3018,46,0,80,0,44,-26,34,36,2,0
3019,66,-3,109,0,64,-1,44,45,0,0
3020,37,-1,79,-4,24,-7,42,55,14,0
3021,37,0,79,0,12,6,42,66,24,0
3022,49,0,95,0,46,-2,47,49,2,0
3023,37,0,96,0,18,17,59,78,18,0
3024,37,0,81,0,-2,8,44,84,40,0
3025,46,0,84,2,46,4,38,37,0,0
3026,41,-4,77,8,42,0,36,35,0,0
3027,104,-2,105,0,70,0,1,35,34,0
3028,37,0,77,1,20,0,41,57,16,0
3029,37,-4,76,0,36,-21,39,40,2,0
3030,37,2,90,0,20,0,52,69,16,0
3031,37,0,78,0,8,14,41,70,30,0
3032,39,-4,107,0,38,0,68,68,0,0
3033,48,-1,84,0,46,-3,36,38,2,0
3034,41,0,86,0,38,-24,45,48,2,0
3035,103,4,104,0,70,0,1,34,34,0
3036,37,-1,106,0,30,-133,69,75,6,0
3037,51,1,82,2,50,0,31,33,2,0
3038,51,-4,80,0,50,-9,29,31,2,0
3039,44,0,79,0,44,16,35,35,0,0
3040,49,-4,77,0,50,7,28,28,0,0
3041,45,4,108,0,44,0,63,64,0,0
3042,38,4,92,0,26,14,54,66,12,0
3043,46,-1,77,0,46,11,32,31,0,0
3044,39,1,81,6,38,0,42,42,0,0
3045,37,2,80,0,36,0,43,44,0,0
3046,48,0,87,2,46,0,39,41,2,0
3047,43,0,86,0,42,-17,43,45,2,0
3048,56,4,86,0,54,-2,30,32,2,0
3049,45,-2,81,0,46,6,35,34,0,0
3050,104,-1,105,0,70,0,1,35,34,0
3051,44,0,86,-5,44,6,42,42,0,0
3052,37,0,96,4,10,0,59,86,28,0
3053,40,0,86,-7,38,0,45,47,2,0
3054,47,-2,86,-6,46,0,39,39,0,0
3055,37,0,80,0,30,-7,43,49,6,0
3056,43,-4,79,0,42,-8,35,37,2,0
3057,51,1,81,7,50,0,30,32,2,0
3058,49,1,80,0,46,-18,31,34,2,0
3059,37,0,76,-1,20,0,39,55,16,0
3060,40,2,106,0,38,0,65,67,2,0
3061,41,0,81,0,42,3,40,40,0,0
3062,58,4,83,0,56,0,26,26,0,0
3063,41,2,86,0,42,7,45,45,0,0
3064,41,0,87,2,38,-11,46,48,2,0
3065,55,-3,95,0,54,0,40,41,2,0
3066,39,2,97,0,38,0,58,59,0,0
3067,37,0,76,0,26,30,39,50,10,0
3068,37,0,79,0,26,-26,42,53,12,0
3069,37,0,107,12,28,0,70,78,8,0
3070,37,0,80,0,34,3,43,46,2,0
3071,48,0,88,0,46,0,40,41,2,0
3072,41,1,79,0,38,0,39,41,2,0
3073,43,-3,75,0,42,0,32,34,2,0
3074,37,0,82,0,16,1,45,66,22,0
3075,37,0,79,0,-2,-30,42,82,40,0
3076,52,0,78,-2,52,-3,26,26,0,0
3077,52,2,102,0,52,0,50,50,0,0
3078,43,-3,86,0,42,-16,42,44,2,0
3079,56,0,96,0,54,17,40,42,2,0
3080,49,5,78,-7,50,2,29,29,0,0
3081,42,-1,88,0,42,0,45,46,2,0
3082,37,4,76,0,36,1,39,40,0,0
3083,50,-3,83,0,50,0,33,33,0,0
3084,38,0,77,5,38,1,39,38,0,0
3085,37,3,76,0,34,2,38,42,4,0
3086,37,0,78,0,6,-15,42,73,32,0
3087,49,0,82,0,46,-25,33,35,2,0
3088,39,5,76,0,38,0,38,37,0,0
3089,37,0,76,-5,36,0,39,40,0,0
3090,79,0,83,0,-28,21,4,112,108,0
3091,37,0,78,0,2,11,41,75,34,0
3092,49,0,95,0,46,-5,47,49,2,0
3093,51,0,86,-3,50,-2,36,37,2,0
3094,47,2,78,-5,46,0,31,32,0,0
3095,53,0,90,-2,52,-2,37,38,2,0
3096,49,0,87,0,50,8,38,38,0,0
3097,49,0,95,1,50,5,47,46,0,0
3098,51,-1,84,0,50,-21,33,35,2,0
3099,37,0,94,6,12,8,57,81,24,0
3100,44,0,76,-1,44,7,32,32,0,0
3101,37,5,76,0,36,1,39,39,0,0
3102,48,-2,82,0,46,-6,34,35,2,0
3103,56,0,79,0,54,-22,23,24,2,0
3104,44,0,83,7,44,0,39,39,0,0
3105,41,0,83,-2,42,2,41,41,0,0
3106,45,0,86,-2,44,-15,40,42,2,0
3107,43,2,82,0,42,0,39,41,2,0
3108,51,0,86,0,52,4,35,34,0,0
3109,83,-1,86,-3,-4,0,3,92,88,0
3110,39,1,79,0,38,0,40,40,0,0
3111,37,0,103,0,26,6,66,77,12,0
3112,53,0,84,0,52,0,31,32,2,0
3113,44,-4,83,0,44,0,39,39,0,0
3114,48,5,81,1,46,0,32,34,2,0
3115,39,2,81,5,38,0,42,43,0,0
3116,37,0,78,0,-2,13,42,81,40,0
3117,39,-3,91,0,6,16,52,86,34,0
3118,37,0,77,0,24,3,40,54,14,0
3119,45,-1,78,0,46,11,33,32,0,0
3120,47,2,79,3,46,0,31,32,0,0
3121,37,0,97,0,18,-18,60,79,18,0
3122,51,0,82,7,52,4,31,30,0,0
3123,56,0,80,0,56,3,24,23,0,0
3124,37,0,79,0,30,1,42,48,6,0
3125,37,-1,83,2,34,0,46,49,4,0
3126,55,-1,95,0,56,31,40,39,0,0
3127,44,-1,84,0,44,2,40,40,0,0
3128,52,-4,86,0,52,-2,33,34,0,0
3129,38,-3,81,0,38,0,43,42,0,0
3130,44,0,77,0,44,23,33,33,0,0
3131,46,0,88,7,46,0,42,42,0,0
3132,45,0,86,-2,44,-8,40,42,2,0
3133,37,0,77,0,26,19,40,51,12,0
3134,37,0,76,0,20,12,39,55,16,0
3135,45,-2,77,0,44,-13,31,33,2,0
3136,48,-51,89,8,6,-13,41,84,44,0
3137,53,0,80,0,54,18,27,26,0,0
3138,42,0,77,0,42,0,34,35,2,0
3139,37,0,76,0,24,-22,40,53,14,0
3140,51,1,86,0,50,-6,35,37,2,0
3141,46,3,82,0,44,-20,36,38,2,0
3142,41,2,76,0,42,7,35,35,0,0
3143,44,2,81,0,42,-10,37,39,2,0
3144,37,-2,106,0,34,3,69,72,4,0
3145,49,0,85,0,46,-1,36,39,2,0
3146,45,0,80,0,44,-16,35,36,2,0
3147,41,0,89,3,42,30,48,48,0,0
3148,37,0,95,0,10,24,58,84,26,0
3149,37,0,95,-2,24,-23,58,72,14,0
3150,44,5,102,0,44,8,59,58,0,0
3151,46,0,88,0,44,-22,42,44,2,0
3152,37,0,77,-3,30,18,40,46,6,0
3153,51,-4,86,0,52,15,36,35,0,0
3154,37,0,83,3,24,0,46,59,14,0
3155,48,5,81,-4,46,0,33,34,2,0
3156,105,4,106,4,72,5,1,34,32,0
3157,37,0,82,-2,36,0,45,46,0,0
3158,47,1,95,2,46,0,48,49,0,0
3159,37,0,80,0,24,21,43,57,14,0
3160,37,0,108,1,36,5,71,72,0,0
3161,55,-5,96,-1,54,-5,41,42,2,0
3162,51,-3,86,0,52,0,35,34,0,0
3163,42,-1,86,0,42,0,43,44,2,0
3164,46,0,78,0,44,-18,32,34,2,0
3165,46,4,82,0,46,13,36,35,0,0
3166,37,0,81,0,12,0,45,68,24,0
3167,49,0,81,0,46,-20,33,35,2,0
3168,43,-5,81,0,42,0,38,40,2,0
3169,56,3,80,0,56,6,24,23,0,0
3170,41,0,86,-6,38,-12,46,48,2,0
3171,43,0,108,-6,44,18,64,64,0,0
3172,38,0,102,0,36,15,65,66,2,0
3173,37,5,77,0,28,0,40,48,8,0
3174,37,0,79,0,24,-16,43,56,14,0
3175,37,0,76,0,30,-17,40,45,6,0
3176,45,-2,82,0,44,0,37,38,0,0
3177,49,0,88,0,46,-23,39,41,2,0
3178,37,0,76,0,34,-6,39,43,4,0
3179,37,0,78,0,10,22,41,68,26,0
3180,37,0,102,0,36,0,65,66,2,0
3181,51,0,81,-5,50,-14,30,32,2,0
3182,37,0,95,0,8,-2,58,87,30,0
3183,56,0,95,-1,56,10,40,39,0,0
3184,54,3,89,1,54,0,35,35,0,0
3185,37,0,81,0,20,-5,44,60,16,0
3186,40,4,107,0,38,0,67,68,2,0
3187,45,0,83,7,44,-1,38,39,2,0
3188,82,0,86,0,-12,-26,3,99,96,0
3189,37,0,77,2,-12,0,41,90,50,0
3190,37,0,77,-1,20,-4,40,56,16,0
3191,37,0,96,0,34,26,59,62,4,0
3192,44,5,76,0,44,0,32,32,0,0
3193,37,0,108,0,36,12,71,72,0,0
3194,43,-5,87,-2,44,15,44,43,0,0
3195,59,1,87,3,60,0,28,28,0,0
3196,43,1,76,0,42,0,32,34,2,0
3197,56,0,86,0,56,14,31,30,0,0
3198,53,0,81,0,54,11,28,27,0,0
3199,44,1,86,1,44,11,42,42,0,0
3200,37,0,76,-3,30,13,39,45,6,0
3201,37,0,81,0,28,-2,45,53,8,0
3202,55,0,82,0,54,-2,26,28,2,0
3203,37,0,77,0,34,19,40,43,2,0
3204,55,1,79,0,54,0,25,25,0,0
3205,41,-4,80,1,42,0,39,39,0,0
3206,43,0,99,0,42,-1,56,58,2,0
3207,53,2,84,0,52,-11,31,32,2,0
3208,42,4,78,-2,42,0,36,37,2,0
3209,45,0,79,0,44,-2,33,35,2,0
3210,37,0,77,0,24,-30,41,54,14,0
3211,44,0,76,1,42,-24,32,34,2,0
3212,37,0,97,-8,26,-6,60,71,12,0
3213,37,0,77,0,0,-16,40,77,36,0
3214,37,0,76,0,26,-24,39,50,10,0
3215,48,0,88,2,46,-4,40,42,2,0
3216,37,0,82,0,34,-20,45,48,4,0
3217,54,0,78,-6,54,0,24,24,0,0
3218,44,-5,84,8,44,0,40,41,0,0
3219,43,0,81,-1,42,-18,37,39,2,0
3220,55,-3,96,0,54,0,41,42,2,0
3221,37,0,80,0,8,22,43,72,30,0
3222,45,-2,79,0,46,13,33,32,0,0
3223,55,0,86,-4,54,0,31,32,0,0
3224,37,0,106,-4,36,-8,68,69,2,0
3225,45,0,76,0,44,-1,31,32,0,0
3226,43,-1,86,0,42,-20,42,44,2,0
3227,41,0,84,0,42,9,44,43,0,0
3228,56,1,81,0,54,-5,25,27,2,0
3229,56,0,108,1,56,19,52,51,0,0
3230,37,0,75,-7,26,-7,38,49,12,0
3231,37,-13,106,0,30,0,69,75,6,0
3232,45,0,86,-1,46,34,40,39,0,0
3233,41,0,81,0,42,4,39,39,0,0
3234,49,-1,86,0,50,12,38,37,0,0
3235,37,0,106,0,28,-23,69,78,8,0
3236,50,-3,87,4,50,0,37,38,0,0
3237,37,3,81,0,36,-3,43,44,2,0
3238,44,4,86,0,44,20,42,42,0,0
3239,51,0,88,-5,52,6,37,37,0,0
3240,37,0,77,-1,28,0,40,48,8,0
3241,53,0,108,0,52,-23,55,56,2,0
3242,37,0,93,-2,12,0,55,80,24,0
3243,41,1,76,0,38,-22,35,37,2,0
3244,49,2,85,0,46,-6,36,39,2,0
3245,37,0,78,-2,8,2,41,70,30,0
3246,49,4,90,0,50,2,41,41,0,0
3247,37,0,77,0,34,-3,41,44,2,0
3248,37,0,84,0,28,-12,47,55,8,0
3249,55,-4,83,0,54,0,28,29,0,0
3250,37,0,79,0,6,10,42,74,32,0
3251,44,3,102,0,42,-28,58,61,2,0
3252,37,0,78,0,38,16,41,39,0,0
3253,46,1,83,0,46,0,37,37,0,0
3254,45,-8,77,0,44,-1,32,34,2,0
3255,46,1,78,0,44,-22,32,34,2,0
3256,41,-2,81,0,42,1,39,39,0,0
3257,42,1,88,0,42,0,46,46,0,0
3258,45,1,77,4,44,0,32,33,2,0
3259,42,-2,84,0,42,0,43,43,0,0
3260,37,0,76,0,36,26,39,40,0,0
3261,48,0,78,0,46,-3,30,32,2,0
3262,56,0,83,0,56,10,27,26,0,0
3263,37,0,97,0,24,-4,60,74,14,0
3264,43,0,75,0,44,9,32,31,0,0
3265,38,1,80,0,38,3,42,41,0,0
3266,38,3,76,0,38,13,38,37,0,0
3267,50,-1,81,0,50,0,31,32,0,0
3268,37,0,105,0,16,-20,68,89,22,0
3269,37,0,76,0,34,-15,39,42,2,0
3270,41,1,81,0,38,-6,40,42,2,0
